Age,Sex,Height ,Reason,SBF,EBF,Starting,Ending,CI,API,ACI,AFI,Sleep,HealthFactors,BMR
30,Male,61,Gaining muscle,28,21,116,207,2180,136,41,345,5.1,No,3500
15,Female,58,Losing fat,36,24,178,90,1392,68,46,41,9.1,No,1196
20,Female,76,Gaining muscle,17,19,195,95,2809,142,101,87,9.7,No,2219
34,Female,59,Losing fat,32,30,123,90,2227,85,85,42,8.1,No,1030
33,Male,70,Gaining muscle,13,18,177,191,1859,214,100,137,4.8,No,1030
53,Female,53,Gaining muscle,19,16,153,147,1966,219,86,62,8.7,No,1030
29,Female,66,Losing fat,21,12,115,207,2514,76,51,64,6.7,No,1220
18,Male,54,Gaining muscle,23,19,115,103,3042,87,53,107,11.0,No,2036
31,Male,50,Gaining muscle,32,15,195,136,2736,225,117,51,4.6,No,1163
27,Female,50,Losing fat,33,24,119,90,2248,51,25,37,11.0,No,1240
20,Female,50,Gaining muscle,13,22,100,101,1594,119,25,58,11.0,No,1030
47,Male,54,Losing fat,24,24,171,129,1557,90,55,66,11.0,No,1306
23,Female,58,Losing fat,21,25,180,204,4300,61,47,22,5.8,No,3394
24,Male,70,Gaining muscle,15,13,126,140,4032,73,94,122,6.6,No,2041
56,Female,65,Gaining muscle,19,21,111,133,4272,89,105,138,6.7,No,1296
56,Female,63,Gaining muscle,36,19,105,90,2042,89,25,46,5.8,No,1459
47,Male,50,Gaining muscle,23,25,138,125,2538,124,25,54,11.0,No,1575
13,Female,54,Losing fat,36,25,141,90,1854,67,25,22,11.0,No,1030
43,Male,51,Gaining muscle,15,21,162,96,3386,225,89,63,7.3,No,1177
20,Male,67,Gaining muscle,16,19,108,188,2087,68,76,108,5.7,No,1639
27,Female,62,Losing fat,19,22,130,96,4141,116,47,67,7.4,No,1030
13,Male,69,Gaining muscle,31,15,187,94,2778,61,25,61,4.8,No,1896
60,Female,53,Gaining muscle,24,30,122,90,4300,225,46,92,7.4,No,2086
45,Female,50,Losing fat,18,25,100,90,1620,58,25,59,6.0,No,1030
30,Female,62,Losing fat,13,22,166,90,1566,89,50,35,5.4,No,1786
13,Female,53,Losing fat,28,16,107,125,1303,71,25,22,6.2,No,1030
32,Female,55,Gaining muscle,21,28,123,90,1575,83,48,47,11.0,No,2020
47,Female,70,Gaining muscle,20,21,182,125,1770,142,25,80,6.7,No,1704
51,Male,66,Gaining muscle,19,21,195,109,4300,84,47,85,5.7,No,1927
34,Female,68,Losing fat,20,27,109,100,4140,94,45,22,11.0,No,1297
28,Male,63,Gaining muscle,30,18,138,137,4300,131,162,72,6.0,No,1598
52,Male,55,Gaining muscle,29,30,150,90,3160,225,66,35,11.0,No,1030
13,Male,64,Gaining muscle,22,20,156,194,2252,93,151,75,7.5,No,1772
46,Male,55,Gaining muscle,15,20,183,98,2354,66,91,83,7.3,No,3477
42,Female,71,Losing fat,22,19,113,90,3077,80,25,101,5.9,No,1922
13,Male,66,Gaining muscle,18,20,102,118,2195,85,36,330,5.3,No,1301
21,Female,61,Losing fat,19,21,100,90,1200,129,53,135,5.4,No,1575
55,Female,54,Losing fat,23,29,110,97,1611,79,25,22,11.0,No,1259
14,Female,60,Losing fat,20,25,100,90,1200,51,51,85,9.7,No,1273
13,Male,65,Gaining muscle,20,17,116,131,2791,218,53,133,8.1,No,1161
57,Male,64,Gaining muscle,20,12,188,134,4300,144,117,99,7.0,No,3304
13,Female,53,Losing fat,45,20,102,90,1200,51,25,72,8.8,No,1030
33,Female,64,Gaining muscle,17,30,185,175,2629,93,92,76,5.6,No,1573
13,Female,57,Gaining muscle,19,30,100,90,1473,74,48,22,11.0,No,1030
37,Female,68,Losing fat,18,20,112,90,3939,83,79,56,4.6,No,1227
13,Male,61,Gaining muscle,20,22,138,134,2536,211,25,52,7.7,No,1178
13,Female,56,Losing fat,21,18,151,100,2472,70,25,30,7.6,No,1030
20,Male,52,Gaining muscle,18,26,123,90,1735,131,93,175,6.1,No,1263
13,Female,56,Losing fat,22,21,135,142,1855,67,25,242,11.0,No,1030
17,Female,60,Losing fat,23,12,144,141,4262,80,31,69,11.0,No,1030
20,Male,68,Gaining muscle,18,15,119,137,2445,93,25,170,5.7,No,1696
42,Female,64,Gaining muscle,28,24,195,136,2065,225,157,99,10.8,No,1329
41,Male,57,Gaining muscle,15,17,142,186,1941,92,130,82,7.1,No,1297
35,Female,70,Gaining muscle,22,23,163,194,2371,127,61,102,4.4,No,1921
25,Female,63,Losing fat,15,17,137,129,3265,74,25,303,11.0,No,1088
13,Male,73,Gaining muscle,19,12,194,136,2960,68,84,475,7.6,No,1373
13,Female,50,Losing fat,24,23,100,90,1592,73,25,54,11.0,No,1235
19,Male,68,Gaining muscle,13,16,107,135,2521,94,136,96,5.3,No,1304
15,Female,60,Losing fat,23,21,195,123,2125,51,25,107,5.4,No,1888
26,Female,63,Losing fat,21,22,159,124,2221,67,29,31,3.3,No,1511
13,Female,66,Gaining muscle,20,22,155,120,1524,52,25,22,5.8,No,1030
13,Female,67,Losing fat,26,30,141,173,2239,114,87,34,11.0,No,1030
13,Female,60,Losing fat,21,25,107,100,1664,91,35,22,6.1,No,1030
13,Male,65,Gaining muscle,31,21,119,124,2418,78,106,461,5.2,No,3500
13,Male,63,Losing fat,32,26,119,108,3470,98,30,87,11.0,No,1671
21,Male,69,Gaining muscle,20,12,173,145,4300,132,104,85,5.0,No,1816
39,Male,62,Gaining muscle,22,20,171,142,2350,101,49,83,11.0,No,1323
20,Female,58,Losing fat,24,26,166,108,2124,93,30,22,5.2,No,1030
66,Female,62,Losing fat,20,20,108,90,1349,154,25,93,10.7,No,1265
46,Female,65,Gaining muscle,34,27,124,181,1568,80,74,22,11.0,No,3077
55,Female,64,Gaining muscle,22,18,176,99,4267,97,84,106,11.0,No,1842
13,Female,50,Losing fat,19,27,103,90,2129,51,121,51,11.0,No,1030
72,Female,61,Losing fat,19,21,170,139,2621,195,40,22,6.0,No,1339
13,Male,65,Gaining muscle,23,14,191,210,4023,127,44,146,7.6,No,2118
15,Male,65,Losing fat,12,15,155,148,2301,144,25,159,7.2,No,1030
19,Female,67,Gaining muscle,15,18,151,90,4181,67,180,149,11.0,No,1030
19,Female,62,Losing fat,20,19,182,127,1996,78,25,183,11.0,No,3500
22,Male,65,Losing fat,20,21,114,135,2350,108,100,94,7.7,No,1685
13,Female,56,Gaining muscle,21,12,112,94,1200,105,25,57,7.0,No,1030
15,Female,67,Losing fat,19,20,119,147,3919,225,491,124,7.8,No,1166
13,Female,50,Losing fat,19,30,115,90,1200,77,33,57,7.7,No,1034
21,Female,54,Losing fat,37,21,109,90,1200,60,54,39,8.8,No,1030
18,Female,52,Losing fat,30,23,184,90,2448,73,84,47,10.0,No,1549
13,Male,53,Losing fat,34,21,126,138,1978,122,25,97,7.8,No,1252
13,Female,51,Losing fat,16,16,147,90,1379,80,25,52,5.5,No,1645
13,Male,54,Gaining muscle,17,18,177,125,1472,133,54,62,7.9,No,3481
16,Female,54,Losing fat,23,18,102,128,2483,51,25,29,6.9,No,1378
30,Female,51,Losing fat,19,15,155,183,3192,225,28,376,5.3,No,1030
13,Male,68,Gaining muscle,15,15,159,90,2644,175,81,49,10.2,No,1310
49,Female,64,Gaining muscle,29,19,195,176,2910,225,71,96,11.0,No,1030
13,Female,59,Gaining muscle,21,20,181,128,2634,144,162,475,5.7,No,1884
71,Male,71,Gaining muscle,20,13,182,153,4300,142,38,465,7.2,No,1563
13,Male,57,Gaining muscle,20,12,105,174,1831,112,76,100,7.0,No,1785
35,Female,58,Gaining muscle,20,17,100,137,2523,57,60,340,6.2,No,1941
13,Male,63,Gaining muscle,19,16,118,102,2424,124,126,75,11.0,No,3013
31,Female,63,Gaining muscle,34,22,116,110,3083,84,385,22,5.6,No,2793
24,Male,74,Losing fat,20,20,195,106,2140,139,65,34,5.5,No,1736
13,Female,68,Losing fat,36,20,195,112,2480,146,25,22,11.0,No,1170
27,Male,69,Gaining muscle,20,17,157,147,2826,102,38,22,10.9,No,1030
13,Female,56,Losing fat,20,26,129,128,1200,113,25,78,11.0,No,1208
73,Male,62,Gaining muscle,28,15,130,142,3842,225,429,82,6.8,No,1976
34,Female,66,Losing fat,22,22,120,125,2485,66,58,22,9.7,No,1030
26,Male,65,Gaining muscle,20,30,181,90,3055,224,59,22,5.7,No,1056
37,Female,53,Losing fat,15,14,135,116,1200,88,69,112,5.5,No,1318
21,Male,53,Gaining muscle,20,30,127,139,2098,56,235,84,6.4,No,1449
23,Male,51,Losing fat,16,17,108,107,2556,129,25,92,8.4,No,1678
23,Male,58,Gaining muscle,23,14,173,173,1589,215,25,88,7.2,No,1195
19,Female,72,Gaining muscle,21,14,171,133,3950,225,61,46,5.1,No,1334
23,Female,54,Losing fat,19,14,195,160,3242,150,40,73,6.9,No,1030
15,Male,61,Gaining muscle,18,17,108,143,4247,111,98,60,10.4,No,1725
56,Male,68,Gaining muscle,15,17,189,112,3690,130,53,475,10.1,No,1960
48,Female,57,Gaining muscle,19,22,125,95,3083,85,90,157,7.3,No,1177
13,Male,66,Gaining muscle,16,16,109,135,1200,71,28,128,11.0,No,1582
42,Female,69,Gaining muscle,17,20,122,173,2344,149,29,59,7.5,No,1612
18,Female,58,Losing fat,24,15,135,151,2831,113,60,27,11.0,No,1030
27,Female,62,Losing fat,21,19,106,123,4300,76,41,52,5.4,No,1030
35,Female,65,Losing fat,32,20,141,127,1526,73,25,59,5.7,No,1030
51,Female,64,Gaining muscle,16,15,122,119,4204,99,25,475,10.0,No,1468
49,Female,72,Losing fat,15,24,116,90,1680,225,25,475,5.8,No,3429
27,Female,65,Losing fat,45,23,157,90,3489,135,69,33,11.0,No,1030
17,Female,72,Losing fat,36,25,104,105,2061,141,148,82,6.9,No,1030
47,Female,73,Gaining muscle,23,23,195,93,2435,146,74,68,11.0,No,2110
13,Male,63,Gaining muscle,23,18,107,132,2257,210,25,367,5.5,No,2740
13,Female,58,Losing fat,34,22,100,90,2039,66,25,22,8.3,No,1030
13,Female,50,Losing fat,19,21,102,90,2708,63,25,42,11.0,No,2221
47,Female,64,Losing fat,22,12,195,143,2417,118,101,33,6.8,No,2014
41,Male,67,Gaining muscle,20,25,153,197,2485,143,312,23,4.8,No,1881
21,Female,55,Gaining muscle,18,13,175,90,4300,168,37,117,7.0,No,1338
49,Male,65,Gaining muscle,18,22,121,97,4300,92,40,48,8.5,No,2024
27,Female,52,Gaining muscle,19,15,123,141,2784,91,25,152,11.0,No,1690
73,Male,60,Losing fat,23,12,195,142,2646,126,75,119,7.9,No,1751
36,Female,55,Losing fat,18,25,136,99,1807,62,87,59,6.1,No,1030
35,Male,50,Gaining muscle,20,17,100,134,2300,155,28,129,6.2,No,1544
13,Female,69,Losing fat,24,21,190,125,2835,225,25,28,10.4,No,1247
13,Female,74,Gaining muscle,17,27,116,106,2529,90,25,298,7.4,No,1464
21,Male,66,Gaining muscle,16,16,116,130,3101,79,57,142,11.0,No,1270
16,Female,67,Gaining muscle,25,18,105,139,2457,202,44,217,10.6,No,1220
14,Female,52,Losing fat,37,20,152,132,1999,167,73,60,7.6,No,2417
13,Male,72,Gaining muscle,22,24,113,145,4300,142,25,201,4.9,No,1187
13,Male,57,Losing fat,21,23,155,100,1846,74,25,95,11.0,No,1646
13,Female,50,Losing fat,18,27,100,90,2046,59,25,35,7.2,No,1757
35,Male,69,Gaining muscle,15,12,125,180,3409,225,81,156,6.6,No,2275
13,Female,67,Losing fat,18,13,131,109,1908,112,47,475,7.4,No,1847
19,Male,67,Gaining muscle,16,18,191,126,4300,225,268,475,5.8,No,1864
13,Female,57,Gaining muscle,16,30,100,90,1653,225,25,66,10.4,No,1385
23,Female,61,Gaining muscle,19,15,159,105,1982,51,68,22,4.9,No,1051
34,Female,60,Losing fat,35,27,128,156,3629,158,25,38,11.0,No,1374
13,Female,50,Losing fat,32,23,115,94,1731,51,25,22,7.0,No,1030
13,Female,63,Losing fat,45,29,134,128,1736,56,25,87,5.3,No,1192
32,Female,58,Gaining muscle,18,27,133,90,3270,81,46,33,11.0,No,1592
41,Female,50,Gaining muscle,17,18,100,90,2593,119,25,37,5.8,No,1030
42,Female,72,Gaining muscle,19,13,106,214,3639,118,45,149,5.8,No,2104
24,Male,67,Losing fat,20,14,121,103,2946,69,81,148,7.1,No,1731
13,Female,50,Losing fat,27,23,106,122,1200,77,25,22,11.0,No,1110
23,Male,65,Gaining muscle,19,19,117,91,2001,114,34,134,7.1,No,2233
15,Female,66,Losing fat,24,19,150,147,2286,136,120,92,5.0,No,1511
73,Female,61,Losing fat,24,12,195,122,2770,91,26,49,11.0,No,1489
14,Male,60,Gaining muscle,18,23,114,107,2560,104,47,96,4.4,No,1258
58,Male,51,Gaining muscle,18,17,115,139,2166,185,36,45,5.6,No,1030
25,Female,56,Losing fat,19,17,108,98,1823,51,55,46,7.9,No,2829
46,Female,60,Gaining muscle,35,20,192,105,1841,219,38,65,10.6,No,3500
52,Female,62,Losing fat,14,21,167,96,2187,143,25,100,11.0,No,1720
67,Female,50,Gaining muscle,17,15,177,102,2215,73,31,280,11.0,No,2751
30,Female,72,Gaining muscle,15,22,165,92,1288,91,84,67,5.7,No,1615
43,Male,69,Losing fat,18,13,195,188,2133,225,46,126,9.7,No,1556
13,Female,70,Losing fat,29,16,100,90,1200,51,25,106,11.0,No,1119
44,Male,69,Gaining muscle,21,14,137,124,2966,153,87,414,7.1,No,1721
13,Female,64,Losing fat,21,20,149,140,2775,60,25,228,5.4,No,1030
50,Male,74,Gaining muscle,19,17,195,140,3416,86,108,459,4.5,No,2065
24,Male,67,Gaining muscle,20,20,195,150,2506,91,50,79,6.1,No,1228
58,Female,69,Losing fat,23,22,118,102,3187,154,25,22,11.0,No,1963
60,Female,65,Gaining muscle,20,18,194,191,4300,106,25,79,4.5,No,1373
17,Male,61,Gaining muscle,45,21,173,96,3258,136,73,91,9.0,No,1596
48,Male,69,Gaining muscle,18,18,195,132,3809,225,25,475,7.1,No,2265
24,Female,50,Losing fat,33,20,110,103,1808,168,25,43,7.1,No,1032
17,Male,63,Gaining muscle,21,15,182,142,2469,76,46,475,7.0,No,1030
16,Female,51,Losing fat,24,24,135,90,2657,146,43,22,7.8,No,1030
13,Female,50,Gaining muscle,20,19,100,90,2402,51,62,89,9.2,No,1030
16,Female,57,Gaining muscle,18,19,118,122,1820,51,25,80,4.6,No,1030
42,Female,63,Losing fat,21,14,195,141,3859,59,25,118,11.0,No,1655
31,Female,56,Losing fat,11,21,139,140,2557,72,37,45,5.8,No,1030
31,Male,59,Gaining muscle,15,14,136,97,4300,86,82,330,9.2,No,1231
13,Female,59,Losing fat,18,23,116,134,1614,126,26,126,11.0,No,1030
17,Male,56,Gaining muscle,14,26,100,90,2081,160,121,34,5.0,No,1698
13,Male,67,Gaining muscle,20,14,118,140,4300,94,25,97,6.6,No,1881
13,Female,64,Losing fat,42,20,106,141,1682,108,36,26,11.0,No,1187
44,Female,50,Gaining muscle,17,14,164,90,2095,121,109,56,11.0,No,1418
43,Female,67,Gaining muscle,31,25,190,128,1441,114,354,31,5.1,No,1030
36,Male,60,Gaining muscle,17,12,171,90,2673,225,73,125,4.6,No,1888
39,Female,53,Losing fat,21,21,146,95,3216,69,50,100,11.0,No,1360
73,Female,67,Gaining muscle,19,19,130,146,2506,153,62,60,10.9,No,1724
34,Female,61,Gaining muscle,40,30,188,118,2270,225,25,72,8.1,No,1597
16,Female,63,Gaining muscle,41,20,131,95,1385,57,25,69,6.4,No,1030
29,Male,60,Gaining muscle,21,23,127,90,3919,86,84,224,5.2,No,1901
49,Male,62,Gaining muscle,22,16,131,115,2701,225,110,217,7.3,No,3500
16,Female,62,Gaining muscle,43,17,119,100,3121,132,66,95,7.4,No,1915
18,Male,61,Gaining muscle,30,16,163,122,2837,91,73,78,11.0,No,1211
38,Male,70,Gaining muscle,36,21,170,90,1781,65,25,378,11.0,No,2174
39,Male,76,Gaining muscle,14,16,136,208,3067,139,89,126,4.4,No,1331
33,Female,50,Gaining muscle,19,29,102,90,1956,58,58,302,11.0,No,1484
13,Female,54,Losing fat,34,26,178,101,2202,51,25,58,10.5,No,1346
34,Male,65,Gaining muscle,16,17,167,96,1491,83,113,58,4.5,No,1480
13,Female,64,Losing fat,24,19,114,177,1587,85,25,46,9.9,No,3163
31,Male,76,Gaining muscle,18,15,195,132,2099,153,25,200,4.5,No,1544
30,Male,76,Gaining muscle,19,15,124,128,2677,225,58,248,7.2,No,1848
15,Female,62,Losing fat,17,20,101,94,3071,67,48,97,7.8,No,1176
14,Male,50,Gaining muscle,21,16,168,138,3027,154,92,85,9.6,No,1030
29,Female,63,Losing fat,22,18,106,110,2478,75,25,62,7.0,No,1030
13,Female,61,Gaining muscle,22,30,173,90,1620,54,25,38,5.4,No,1030
13,Male,70,Gaining muscle,36,27,160,133,1200,53,25,22,7.6,No,1068
44,Female,64,Gaining muscle,22,24,126,116,2611,82,25,33,10.3,No,1315
13,Female,66,Losing fat,35,18,100,90,1200,69,25,63,7.6,No,1030
72,Male,57,Losing fat,18,17,181,120,1805,124,74,79,11.0,No,1030
13,Male,63,Gaining muscle,15,26,178,115,2182,136,50,22,10.7,No,1288
13,Male,53,Gaining muscle,32,22,185,212,2609,84,32,85,5.4,No,1733
19,Male,64,Losing fat,20,18,105,93,1757,55,55,174,10.0,No,1438
13,Female,57,Gaining muscle,18,18,103,90,2625,62,25,38,6.0,No,1986
13,Female,50,Gaining muscle,20,17,195,121,1311,69,25,72,11.0,No,1030
16,Male,67,Gaining muscle,19,13,184,117,3006,93,25,475,7.6,No,1429
28,Male,71,Gaining muscle,20,18,195,180,2525,128,74,399,5.5,No,2141
18,Male,56,Gaining muscle,19,24,188,141,1200,99,78,92,5.5,No,1772
13,Male,70,Gaining muscle,19,14,120,110,4151,225,25,41,4.9,No,1329
28,Female,56,Losing fat,37,15,147,90,1743,113,32,58,8.0,No,1281
21,Female,55,Losing fat,22,26,125,90,1636,74,25,22,6.2,No,1070
46,Female,64,Gaining muscle,19,21,195,143,2010,96,47,22,5.3,No,1030
37,Female,50,Gaining muscle,17,17,195,90,3131,77,25,61,11.0,No,1284
60,Male,76,Gaining muscle,15,16,143,221,4300,191,63,475,4.5,No,2549
18,Female,61,Gaining muscle,45,16,110,90,2383,225,52,56,5.7,No,1412
13,Female,71,Gaining muscle,23,26,111,147,2560,85,25,22,6.9,No,2028
26,Male,64,Gaining muscle,17,19,169,111,1758,73,68,132,7.6,No,1047
13,Female,61,Gaining muscle,23,20,178,129,2091,151,38,76,7.2,No,1634
31,Male,57,Gaining muscle,18,15,195,129,3059,225,46,390,5.1,No,1522
21,Male,76,Gaining muscle,29,16,121,138,2690,153,25,145,7.0,No,2246
20,Female,51,Losing fat,19,16,100,96,2322,60,25,65,6.1,No,1095
13,Female,64,Gaining muscle,14,26,155,90,1467,58,51,135,11.0,No,1368
37,Female,63,Losing fat,22,17,120,101,2104,72,64,63,7.3,No,1475
13,Female,70,Gaining muscle,18,15,140,90,2101,129,133,456,2.5,No,1275
36,Female,59,Gaining muscle,22,17,160,90,2036,79,25,71,5.1,No,1030
13,Female,50,Losing fat,45,24,164,90,1200,51,43,22,6.2,No,1633
25,Female,59,Losing fat,45,16,181,90,1735,51,25,22,5.1,No,1030
22,Female,50,Losing fat,23,26,154,124,1922,85,65,45,5.1,No,1030
38,Female,63,Gaining muscle,16,19,122,199,2438,134,99,36,2.7,No,1262
17,Male,61,Losing fat,31,20,181,92,1442,137,126,22,7.6,No,1030
30,Female,54,Losing fat,22,23,117,133,1687,53,26,26,11.0,No,2016
27,Female,50,Losing fat,22,28,157,96,4047,56,46,61,8.2,No,1817
31,Female,53,Losing fat,20,17,121,98,4173,55,59,22,6.1,No,1875
13,Female,50,Losing fat,37,18,118,120,1509,113,41,53,11.0,No,1465
16,Male,58,Gaining muscle,15,23,121,113,1691,186,25,85,5.5,No,1889
13,Female,62,Losing fat,23,19,154,91,1680,51,25,33,2.0,No,1383
18,Female,50,Losing fat,23,13,147,90,1476,137,55,95,7.6,No,1143
13,Female,50,Losing fat,22,17,157,135,2997,71,25,37,6.0,No,1030
13,Female,61,Losing fat,33,23,110,132,2062,135,47,100,5.7,No,1230
41,Female,71,Gaining muscle,45,12,178,132,3877,102,523,65,7.1,No,2149
60,Female,55,Gaining muscle,21,21,125,95,2994,76,25,101,9.3,No,1030
16,Female,73,Losing fat,21,27,154,129,1970,67,49,30,6.4,No,1252
13,Male,60,Gaining muscle,21,16,179,90,2293,67,37,107,7.9,No,1180
13,Female,65,Losing fat,30,30,158,104,2144,171,90,37,5.2,No,1030
46,Female,70,Gaining muscle,20,20,164,104,4300,71,35,37,11.0,No,1116
17,Male,59,Gaining muscle,19,17,181,204,2593,146,25,331,6.5,No,1777
43,Male,67,Gaining muscle,17,14,175,90,3022,133,90,465,11.0,No,1281
13,Female,50,Losing fat,20,16,182,162,2375,71,33,26,5.9,No,1068
16,Female,56,Gaining muscle,38,20,180,165,1200,96,41,135,11.0,No,1387
54,Male,64,Losing fat,19,21,158,90,4099,214,25,225,6.8,No,2115
31,Male,68,Gaining muscle,19,16,192,91,2505,147,121,110,7.4,No,1237
42,Female,50,Gaining muscle,20,17,133,129,3115,57,50,100,11.0,No,1877
26,Female,64,Losing fat,22,14,125,97,2359,65,47,112,5.9,No,1142
54,Female,59,Gaining muscle,45,18,102,134,1837,77,35,85,11.0,No,1030
15,Female,63,Losing fat,45,18,134,100,1657,92,72,62,5.3,No,2257
40,Male,66,Gaining muscle,14,30,180,90,2367,51,66,45,7.6,No,1030
22,Male,60,Gaining muscle,17,15,130,143,2614,225,25,149,5.3,No,1750
13,Female,63,Gaining muscle,19,25,111,135,2597,191,68,83,5.7,No,1742
13,Female,51,Losing fat,20,20,146,90,1200,53,25,48,5.7,No,1030
13,Male,61,Gaining muscle,13,13,187,114,3554,114,189,106,7.8,No,1651
20,Male,53,Gaining muscle,23,22,109,202,4300,64,48,28,4.5,No,1707
13,Male,68,Gaining muscle,18,22,115,186,3856,90,25,475,5.0,No,1492
13,Female,62,Losing fat,22,21,103,93,2183,209,27,38,5.1,No,1833
32,Female,50,Gaining muscle,35,22,113,132,1803,52,73,45,10.2,No,1669
13,Male,64,Gaining muscle,15,22,169,132,1200,156,25,83,6.8,No,1030
23,Male,61,Losing fat,18,19,122,135,2925,130,34,81,10.5,No,1030
13,Female,58,Gaining muscle,35,17,166,131,2340,81,86,89,2.0,No,1794
27,Female,69,Gaining muscle,32,24,110,113,1635,142,62,295,6.4,No,1074
13,Male,61,Losing fat,45,17,106,90,2454,58,25,82,11.0,No,1457
13,Female,57,Losing fat,19,27,131,162,2243,52,84,46,11.0,No,1503
21,Female,52,Losing fat,23,30,148,97,2790,82,25,195,11.0,No,1030
63,Male,68,Gaining muscle,18,12,142,221,4300,162,114,127,7.0,No,1982
45,Female,56,Gaining muscle,45,17,100,134,2003,94,56,130,7.2,No,1363
13,Male,55,Gaining muscle,19,22,170,100,4300,73,25,111,6.4,No,1163
21,Female,62,Losing fat,23,14,110,110,3556,112,75,75,5.6,No,1030
33,Female,61,Gaining muscle,27,27,192,185,2375,133,28,140,5.5,No,1413
61,Female,66,Gaining muscle,18,30,162,132,1200,74,25,118,7.9,No,1760
13,Male,55,Losing fat,18,18,108,90,2244,80,25,475,7.9,No,1030
13,Male,50,Gaining muscle,29,29,103,169,1587,51,25,75,7.5,No,3300
38,Male,52,Gaining muscle,21,20,111,91,2525,184,36,54,8.7,No,2054
22,Male,55,Losing fat,30,12,195,177,1757,90,31,41,11.0,No,1370
27,Female,67,Gaining muscle,17,19,124,95,2725,83,65,48,6.8,No,1706
17,Female,67,Losing fat,24,23,110,102,2277,93,25,33,11.0,No,3500
14,Male,56,Gaining muscle,19,19,184,104,3112,211,48,171,11.0,No,1163
23,Male,53,Gaining muscle,22,20,177,132,2281,130,128,50,4.9,No,1369
28,Female,51,Losing fat,37,20,112,113,2461,70,65,46,5.2,No,1317
16,Male,66,Losing fat,16,19,120,146,2901,148,40,62,10.9,No,1734
13,Male,64,Gaining muscle,20,21,162,90,2346,72,192,103,11.0,No,2019
13,Male,70,Gaining muscle,15,14,160,134,4300,210,111,381,7.0,No,1030
35,Male,62,Losing fat,18,18,106,183,2198,80,25,100,6.5,No,2257
35,Female,51,Gaining muscle,23,19,195,91,2001,65,59,340,7.7,No,1030
13,Female,65,Losing fat,25,14,103,90,1486,53,25,97,6.2,No,1030
13,Female,50,Losing fat,26,24,159,133,1531,63,25,36,6.4,No,1709
13,Female,63,Losing fat,19,28,112,90,1200,67,25,103,8.4,No,1407
13,Female,67,Losing fat,32,23,195,141,2101,84,67,49,11.0,No,1288
18,Male,59,Gaining muscle,19,23,136,129,2130,84,253,106,11.0,No,1240
34,Female,57,Losing fat,33,30,127,99,1894,136,25,475,8.9,No,1788
66,Male,68,Losing fat,23,23,113,113,2146,71,25,23,10.6,No,2012
25,Female,56,Gaining muscle,18,15,127,90,2556,88,25,118,5.2,No,1960
13,Female,63,Losing fat,24,22,100,138,1940,58,25,40,8.6,No,1030
25,Female,50,Losing fat,23,24,175,90,1422,110,25,22,5.5,No,1030
66,Male,67,Gaining muscle,17,19,195,205,3174,90,66,118,7.7,No,3466
54,Male,65,Losing fat,16,21,183,188,2795,80,25,219,11.0,No,1148
15,Female,50,Losing fat,36,29,151,90,2788,88,26,46,11.0,No,1030
13,Male,67,Gaining muscle,22,23,172,146,3347,225,41,43,5.6,No,1340
54,Female,59,Losing fat,23,20,102,164,1291,69,67,49,10.8,No,1283
43,Female,65,Gaining muscle,20,16,131,132,3697,82,66,381,9.1,No,1099
13,Female,50,Losing fat,30,30,173,90,1650,51,25,37,5.9,No,1322
26,Female,58,Losing fat,21,19,195,137,2426,73,40,304,9.4,No,2101
15,Male,54,Gaining muscle,15,15,123,90,3458,183,98,475,10.3,No,2038
23,Female,56,Losing fat,34,16,103,133,1242,83,25,86,11.0,No,1030
46,Male,68,Gaining muscle,17,19,113,206,2527,134,165,27,9.6,No,3500
13,Male,57,Gaining muscle,16,13,135,114,2030,119,51,44,11.0,No,1219
45,Female,61,Gaining muscle,23,22,195,194,4155,101,102,22,10.8,No,1716
66,Male,69,Gaining muscle,14,12,195,144,4300,157,51,154,10.8,No,2304
50,Male,67,Gaining muscle,15,14,131,110,2959,225,122,441,6.0,No,1823
13,Male,62,Gaining muscle,12,14,100,97,2644,67,25,148,5.5,No,1457
17,Male,61,Gaining muscle,13,17,171,102,2312,87,54,142,5.6,No,1263
21,Female,68,Gaining muscle,20,23,134,131,2160,78,25,30,5.7,No,3116
